TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1900.5077,-911.157,110.837,-424.499,1802.5,-988.75,-2992.5,553.28,-266.0,259.92
1900.5577,-907.253,106.628,-421.876,2126.25,-1400.0,-1933.75,547.2,-267.52,249.28
1900.6077,-899.201,115.778,-423.462,1898.75,-288.75,-1505.0,548.72,-281.2,256.88
1900.6577,-904.447,114.863,-424.133,840.0,-113.75,-2677.5,556.32,-273.6,264.48
1900.7077,-904.02,104.493,-429.135,1312.5,-8.75,-2738.75,535.04,-275.12,258.4
1900.7577,-900.238,104.859,-430.05,2485.0,332.5,-1610.0,542.64,-275.12,258.4
1900.8077,-907.07,115.534,-432.185,1872.5,-586.25,-2012.5,548.72,-273.6,264.48
1900.8577,-901.458,111.325,-429.135,840.0,-1303.75,-2275.0,541.12,-275.12,250.8
1900.9077,-904.447,109.373,-423.096,988.75,-988.75,-2213.75,545.68,-276.64,270.56
1900.9577,-905.179,110.532,-427.915,1295.0,-1015.0,-1968.75,550.24,-270.56,272.08
1901.0077,-904.935,111.386,-423.95,1286.25,-953.75,-1688.75,542.64,-275.12,259.92
1901.0577,-902.251,114.009,-427.671,962.5,-612.5,-2003.75,532.0,-266.0,252.32
1901.1077,-906.46,113.582,-427.854,848.75,-586.25,-2213.75,542.64,-278.16,266.0
1901.1577,-901.519,112.85,-429.928,1365.0,-918.75,-2371.25,551.76,-258.4,252.32
1901.2077,-903.471,111.081,-424.194,1636.25,-717.5,-2310.0,539.6,-279.68,256.88
1901.2577,-906.582,112.911,-425.841,1636.25,-962.5,-2187.5,541.12,-278.16,262.96
1901.3077,-905.728,115.29,-429.196,1505.0,-656.25,-1925.0,547.2,-276.64,259.92
1901.3577,-900.787,114.009,-426.085,1041.25,-280.0,-2231.25,544.16,-275.12,255.36
1901.4077,-907.558,106.933,-426.39,1610.0,-595.0,-3228.75,542.64,-272.08,253.84
1901.4577,-909.449,103.883,-424.499,1820.0,-1566.25,-2257.5,538.08,-288.8,258.4
1901.5077,-897.31,115.412,-424.804,1618.75,-568.75,-1120.0,541.12,-276.64,255.36
1901.5577,-906.338,118.035,-427.427,393.75,-306.25,-2091.25,536.56,-269.04,266.0
1901.6077,-902.739,107.055,-427.549,647.5,-708.75,-2520.0,530.48,-267.52,258.4
1901.6577,-901.763,109.739,-431.087,2546.25,253.75,-1557.5,539.6,-269.04,246.24
1901.7077,-908.229,118.706,-431.514,1925.0,-708.75,-1951.25,545.68,-270.56,255.36
1901.7577,-902.556,114.558,-431.819,770.0,-1776.25,-2143.75,535.04,-262.96,243.2
1901.8077,-902.068,112.484,-426.573,857.5,-2030.0,-2257.5,541.12,-270.56,253.84
1901.8577,-905.667,113.704,-425.475,1680.0,-1076.25,-2073.75,542.64,-272.08,256.88
1901.9077,-904.935,111.63,-425.292,1522.5,-1312.5,-1776.25,551.76,-262.96,259.92
1901.9577,-903.166,116.388,-425.536,1023.75,-603.75,-2021.25,539.6,-272.08,266.0
1902.0077,-906.033,115.046,-424.438,1111.25,-796.25,-2318.75,544.16,-273.6,253.84
1902.0577,-905.606,109.739,-427.427,1618.75,-980.0,-2012.5,535.04,-272.08,270.56
1902.1077,-905.24,111.63,-426.268,1968.75,-481.25,-2231.25,533.52,-279.68,262.96
1902.1577,-906.216,112.972,-427.61,1575.0,-621.25,-2310.0,530.48,-285.76,259.92
1902.2077,-903.532,112.606,-428.22,1522.5,-350.0,-1925.0,547.2,-275.12,249.28
1902.2578,-900.299,115.046,-427.915,1067.5,-393.75,-1776.25,539.6,-275.12,246.24
1902.3077,-906.582,109.922,-426.451,1811.25,-551.25,-3080.0,530.48,-273.6,259.92
1902.3577,-906.216,109.617,-429.867,2108.75,-1487.5,-2196.25,532.0,-290.32,270.56
1902.4077,-901.458,117.181,-426.451,1767.5,-525.0,-1435.0,533.52,-261.44,250.8
1902.4577,-902.007,115.534,-426.878,201.25,-253.75,-2677.5,542.64,-270.56,246.24
1902.5077,-908.473,105.591,-426.146,1093.75,-778.75,-2537.5,539.6,-273.6,264.48
1902.5577,-898.469,112.606,-431.331,3088.75,-201.25,-1268.75,539.6,-270.56,252.32
1902.6077,-903.349,119.133,-431.819,1828.75,-778.75,-2231.25,548.72,-266.0,252.32
1902.6577,-904.142,111.447,-431.331,805.0,-1601.25,-2126.25,541.12,-294.88,253.84
1902.7077,-901.946,108.275,-424.499,1032.5,-1715.0,-1898.75,548.72,-276.64,264.48
1902.7577,-904.142,111.508,-425.414,1566.25,-1233.75,-2161.25,539.6,-264.48,258.4
1902.8077,-905.24,112.179,-425.719,1330.0,-962.5,-1986.25,535.04,-276.64,253.84
1902.8577,-901.824,112.484,-425.414,1050.0,-691.25,-2170.0,541.12,-261.44,255.36
1902.9077,-904.081,111.081,-427.549,1050.0,-490.0,-2336.25,548.72,-270.56,256.88
1902.9577,-903.837,111.508,-430.05,1575.0,-787.5,-2021.25,547.2,-275.12,247.76
1903.0077,-902.983,112.423,-428.403,1478.75,-866.25,-1697.5,547.2,-275.12,252.32
1903.0577,-902.617,113.582,-428.037,1146.25,-1041.25,-2240.0,547.2,-273.6,249.28
1903.1077,-901.275,112.85,-426.024,1172.5,-647.5,-1881.25,548.72,-266.0,259.92
1903.1577,-899.811,113.826,-426.878,525.0,-752.5,-2222.5,557.84,-261.44,259.92
1903.2077,-906.216,109.922,-428.647,1548.75,-682.5,-2808.75,539.6,-273.6,266.0
1903.2577,-905.118,111.813,-424.56,1662.5,-1890.0,-2021.25,545.68,-267.52,262.96
1903.3077,-900.421,115.961,-424.56,1697.5,-1251.25,-1557.5,536.56,-269.04,246.24
1903.3577,-902.983,117.059,-425.719,1251.25,-8.75,-2686.25,542.64,-262.96,269.04
