TimeStamp,ch1,ch2,ch3,ch4
1893.3998,612.93,523.33,-6717.97,2816.44
1893.4038,602.96,521.85,-6692.93,2825.59
1893.4078,595.05,519.42,-6698.32,2823.54
1893.4118,602.2,518.7,-6721.83,2814.29
1893.4158,609.59,517.7,-6739.28,2806.62
1893.4198,611.45,523.52,-6715.97,2817.68
1893.4238,604.2,524.38,-6690.12,2827.45
1893.4278,594.28,519.32,-6694.32,2824.07
1893.4318,600.67,517.32,-6719.88,2814.01
1893.4358,612.31,517.75,-6734.52,2810.14
1893.4398,613.02,521.8,-6713.06,2820.73
1893.4438,604.82,523.23,-6688.5,2829.12
1893.4478,599.53,521.76,-6689.93,2828.31
1893.4518,609.4,523.33,-6715.25,2818.35
1893.4558,620.17,524.57,-6735.04,2812.15
1893.4598,621.94,527.1,-6713.82,2820.78
1893.4638,609.68,524.23,-6691.31,2825.4
1893.4678,595.95,515.6,-6701.52,2816.73
1893.4718,600.86,514.13,-6728.41,2806.0
1893.4758,613.69,518.75,-6743.62,2804.47
1893.4798,618.17,524.57,-6721.97,2815.96
1893.4838,612.4,529.15,-6690.31,2829.6
1893.4878,603.39,525.24,-6692.12,2829.84
1893.4918,607.68,522.14,-6720.26,2817.63
1893.4958,618.51,525.76,-6734.32,2813.77
1893.4998,622.7,531.82,-6712.1,2825.07
1893.5035,619.79,535.63,-6685.78,2835.32
1893.5075,609.59,530.1,-6691.41,2830.89
1893.5115,614.5,528.05,-6713.87,2823.31
1893.5155,622.65,529.0,-6728.41,2818.16
1893.5195,621.37,530.58,-6706.43,2824.97
1893.5235,614.26,531.72,-6680.3,2835.94
1893.5275,605.11,525.62,-6688.45,2829.5
1893.5315,608.92,521.33,-6721.16,2813.82
1893.5355,617.89,520.52,-6741.29,2807.33
1893.5395,620.41,525.57,-6719.83,2816.96
1893.5435,613.83,528.19,-6688.74,2828.98
1893.5475,601.24,521.47,-6691.08,2824.69
1893.5515,607.2,519.18,-6720.26,2813.05
1893.5555,620.89,522.57,-6740.9,2807.28
1893.5595,625.94,528.62,-6716.68,2819.11
1893.5635,617.69,530.86,-6687.26,2830.7
1893.5675,604.92,522.23,-6692.22,2824.26
1893.5715,610.49,521.23,-6717.73,2814.58
1893.5755,619.41,521.33,-6738.04,2808.38
1893.5795,623.89,526.86,-6716.2,2819.68
1893.5835,614.79,526.48,-6691.27,2828.12
1893.5875,602.39,521.95,-6690.17,2826.26
1893.5915,607.92,519.7,-6716.44,2815.68
1893.5955,621.27,522.57,-6732.94,2811.67
1893.5995,623.89,527.67,-6711.2,2822.49
1893.6035,613.12,527.29,-6685.35,2832.17
1893.6075,600.15,520.04,-6689.22,2827.45
1893.6115,605.82,517.32,-6721.02,2814.53
1893.6155,618.89,521.04,-6739.43,2810.29
1893.6195,621.84,525.76,-6717.3,2819.2
1893.6235,617.93,528.62,-6688.4,2830.7
1893.6275,602.34,519.9,-6692.89,2823.54
1893.6315,608.06,519.61,-6716.92,2814.67
1893.6353,618.41,521.99,-6734.42,2811.1
1893.6393,618.03,523.81,-6714.49,2818.01
1893.6433,608.49,521.42,-6691.65,2824.12
1893.6473,590.75,510.12,-6702.38,2815.06
1893.6513,593.85,506.21,-6733.47,2804.8
1893.6553,604.44,510.12,-6747.2,2801.7
1893.6593,610.07,517.42,-6724.31,2814.82
1893.6633,609.21,524.66,-6692.27,2831.13
1893.6673,598.86,519.85,-6691.65,2828.6
1893.6713,605.06,518.32,-6719.26,2818.68
1893.6753,621.46,523.19,-6733.18,2815.91
1893.6793,624.51,527.14,-6716.35,2822.45
1893.6833,614.36,527.48,-6691.27,2833.27
1893.6873,599.34,520.61,-6694.41,2827.6
1893.6913,603.25,517.99,-6721.88,2817.92
1893.6953,614.6,520.47,-6739.0,2813.72
1893.6993,621.32,527.1,-6718.92,2824.83
1893.7033,614.79,528.96,-6691.89,2834.65
1893.7073,598.29,519.47,-6692.46,2828.55
1893.7113,599.53,513.98,-6722.69,2815.34
1893.7153,608.35,515.46,-6741.19,2809.0
1893.7193,619.51,526.24,-6717.97,2823.88
1893.7233,613.4,528.24,-6689.74,2834.08
1893.7273,601.91,523.61,-6686.16,2831.84
1893.7313,604.82,519.56,-6718.4,2820.78
1893.7353,619.32,523.57,-6736.61,2816.25
1893.7393,624.8,529.15,-6715.73,2824.88
1893.7433,610.07,524.81,-6693.75,2827.6
1893.7473,598.43,519.42,-6692.31,2825.36
1893.7513,603.53,518.23,-6719.88,2816.63
1893.7553,616.55,521.33,-6738.43,2813.01
1893.7593,626.09,531.01,-6715.06,2826.31
1893.7633,620.41,534.34,-6684.07,2838.99
1893.767,603.96,524.57,-6685.11,2831.75
1893.771,603.44,517.65,-6718.45,2815.87
1893.775,615.84,520.28,-6736.57,2811.58
1893.779,622.89,527.29,-6716.3,2823.21
1893.783,617.55,530.2,-6686.4,2834.94
1893.787,603.39,523.14,-6684.78,2830.79
1893.791,608.4,519.08,-6712.15,2820.87
1893.795,618.36,521.37,-6734.32,2813.39
1893.799,621.8,525.71,-6719.4,2820.44
1893.803,613.83,526.24,-6691.27,2830.41
1893.807,601.96,520.99,-6685.45,2829.98
1893.811,604.82,517.56,-6715.73,2820.54
1893.815,611.88,517.42,-6739.09,2812.82
1893.819,615.93,521.47,-6722.55,2819.11
1893.823,612.64,526.19,-6691.84,2832.79
1893.827,602.01,521.76,-6685.35,2833.08
1893.831,606.54,520.52,-6712.06,2823.02
1893.835,617.6,522.9,-6730.75,2818.01
1893.839,626.47,529.58,-6711.01,2828.22
1893.843,622.13,533.72,-6681.73,2840.23
1893.847,608.87,527.67,-6678.11,2839.09
1893.851,612.16,523.71,-6706.43,2828.79
1893.855,618.12,520.94,-6733.04,2816.82
1893.859,624.94,525.43,-6718.64,2822.35
1893.863,625.56,531.53,-6686.64,2835.8
1893.867,609.25,524.09,-6683.45,2831.08
1893.871,607.63,517.46,-6716.63,2817.44
1893.875,617.17,519.42,-6736.61,2811.19
1893.879,622.94,524.47,-6723.02,2818.92
1893.883,616.41,526.05,-6693.51,2829.03
1893.887,600.62,518.47,-6687.5,2827.93
1893.891,600.24,513.22,-6717.4,2817.01
1893.895,612.26,516.08,-6737.81,2812.34
1893.8987,618.7,521.8,-6721.88,2821.49
1893.9027,612.78,523.14,-6694.03,2830.08
1893.9067,601.43,519.99,-6686.69,2830.46
1893.9107,607.3,519.42,-6710.15,2824.83
1893.9147,618.27,520.85,-6731.7,2817.11
1893.9187,621.27,524.43,-6718.21,2822.35
1893.9227,615.79,526.81,-6689.26,2834.27
1893.9267,597.57,517.99,-6687.88,2829.65
1893.9307,597.52,515.03,-6713.96,2819.54
1893.9347,605.68,514.6,-6736.57,2811.77
1893.9387,610.69,518.61,-6725.17,2817.77
1893.9427,606.82,520.99,-6699.56,2828.5
1893.9467,593.95,515.89,-6693.27,2827.93
1893.9507,596.71,512.98,-6719.35,2818.11
1893.9547,604.11,510.98,-6744.19,2804.71
1893.9587,614.31,517.03,-6728.84,2814.01
1893.9627,612.12,523.38,-6697.37,2830.7
