TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1799.4577,-895.602,94.245,-428.952,2485.0,-1400.0,-1583.75,542.64,-253.84,256.88
1799.5077,-897.859,99.735,-431.148,1522.5,-175.0,-2345.0,548.72,-259.92,259.92
1799.5577,-908.29,93.818,-434.076,945.0,-393.75,-2397.5,547.2,-264.48,256.88
1799.6077,-898.225,92.476,-434.32,1776.25,-752.5,-1890.0,541.12,-255.36,269.04
1799.6577,-902.8,92.293,-434.381,1846.25,-183.75,-2152.5,532.0,-267.52,256.88
1799.7077,-905.362,93.452,-437.004,1347.5,-805.0,-2362.5,541.12,-272.08,275.12
1799.7577,-903.654,95.221,-435.845,1338.75,-1592.5,-2143.75,547.2,-264.48,261.44
1799.8077,-901.519,93.391,-434.015,1373.75,-918.75,-2170.0,551.76,-252.32,258.4
1799.8577,-906.521,95.099,-433.954,1312.5,-1041.25,-1697.5,547.2,-267.52,270.56
1799.9077,-899.323,96.685,-428.952,1181.25,-1207.5,-1933.75,541.12,-264.48,261.44
1799.9577,-900.787,96.319,-432.063,1076.25,-367.5,-2336.25,535.04,-256.88,266.0
1800.0077,-904.63,95.404,-435.54,1400.0,-630.0,-2047.5,539.6,-264.48,273.6
1800.0577,-896.517,97.844,-435.113,1452.5,-498.75,-1951.25,545.68,-264.48,255.36
1800.1077,-901.702,96.868,-436.455,1251.25,-376.25,-2248.75,551.76,-256.88,264.48
1800.1577,-901.885,93.086,-438.041,1513.75,-1268.75,-2152.5,560.88,-262.96,258.4
1800.2077,-899.994,96.502,-433.832,1653.75,-778.75,-1653.75,538.08,-269.04,256.88
1800.2577,-899.628,95.16,-434.259,761.25,-866.25,-2117.5,545.68,-256.88,275.12
1800.3077,-904.508,95.465,-433.588,1400.0,-997.5,-2852.5,547.2,-264.48,270.56
1800.3577,-908.107,93.574,-429.684,2073.75,-2502.5,-1776.25,548.72,-261.44,256.88
1800.4077,-898.042,103.09,-428.464,1137.5,-787.5,-2003.75,559.36,-266.0,259.92
1800.4577,-903.227,98.088,-429.623,586.25,157.5,-2852.5,545.68,-262.96,264.48
1800.5077,-905.484,91.561,-430.965,1557.5,-393.75,-2065.0,550.24,-256.88,266.0
1800.5577,-898.896,94.855,-437.37,1898.75,70.0,-1820.0,528.96,-256.88,259.92
1800.6077,-901.763,97.722,-436.15,1303.75,-691.25,-2590.0,538.08,-258.4,262.96
1800.6577,-904.447,94.733,-435.479,980.0,-918.75,-1968.75,544.16,-256.88,261.44
1800.7077,-900.726,94.184,-434.808,1233.75,-1312.5,-2310.0,538.08,-267.52,256.88
1800.7577,-899.567,93.208,-432.612,1076.25,-1102.5,-2143.75,542.64,-272.08,261.44
1800.8077,-905.057,98.21,-435.174,918.75,-1365.0,-1610.0,538.08,-269.04,262.96
1800.8577,-901.336,97.966,-430.721,507.5,-1242.5,-1846.25,553.28,-258.4,253.84
1800.9077,-904.935,96.929,-432.124,927.5,-988.75,-2362.5,548.72,-272.08,250.8
1800.9577,-903.471,96.075,-431.331,1785.0,-1058.75,-1872.5,547.2,-267.52,272.08
1801.0077,-902.983,97.844,-430.965,1566.25,-918.75,-2030.0,550.24,-262.96,258.4
1801.0577,-903.898,95.221,-429.806,1478.75,-603.75,-2537.5,525.92,-262.96,266.0
1801.1077,-904.508,93.391,-433.527,1855.0,-455.0,-2257.5,544.16,-259.92,259.92
1801.1577,-899.445,98.698,-434.076,1548.75,-323.75,-2056.25,557.84,-255.36,262.96
1801.2077,-901.092,94.489,-436.516,1680.0,-61.25,-2835.0,539.6,-262.96,259.92
1801.2577,-913.17,94.184,-435.845,1872.5,-1295.0,-2493.75,542.64,-255.36,255.36
1801.3077,-897.981,95.343,-430.477,1452.5,-2143.75,-1916.25,551.76,-273.6,264.48
1801.3577,-897.859,97.173,-427.0,875.0,-796.25,-2406.25,548.72,-262.96,256.88
1801.4077,-907.985,91.988,-431.148,1330.0,-218.75,-2502.5,542.64,-269.04,253.84
