TimeStamp,ch1,ch2,ch3,ch4
1845.8982,650.22,1111.56,-7587.2,3035.64
1845.9022,643.63,1110.74,-7592.58,3036.26
1845.9062,647.21,1108.22,-7610.61,3027.01
1845.9102,661.52,1113.8,-7612.23,3024.1
1845.9142,669.91,1123.86,-7590.82,3037.55
1845.9182,655.7,1118.23,-7585.57,3041.08
1845.9222,657.84,1124.53,-7565.59,3054.19
1845.9262,661.56,1122.9,-7581.14,3045.27
1845.9302,658.85,1113.13,-7614.66,3024.39
1845.9342,659.8,1111.75,-7606.7,3024.34
1845.9382,669.67,1125.19,-7569.74,3048.04
1845.9422,665.62,1128.91,-7565.12,3053.62
1845.9462,662.42,1125.29,-7584.29,3043.75
1845.9499,657.7,1113.37,-7607.94,3023.58
1845.9539,661.37,1115.23,-7597.16,3028.77
1845.9579,658.99,1118.71,-7579.33,3040.03
1845.9619,661.56,1126.96,-7559.63,3054.76
1845.9659,666.05,1128.01,-7570.55,3049.99
1845.9699,671.63,1127.43,-7584.81,3040.46
1845.9739,682.07,1134.97,-7571.84,3048.85
1845.9779,676.2,1137.5,-7549.72,3062.68
1845.9819,667.81,1136.73,-7551.81,3064.25
1845.9859,668.95,1133.87,-7560.4,3057.67
1845.9899,670.96,1128.39,-7585.1,3041.7
1845.9939,666.71,1124.33,-7581.0,3041.84
1845.9979,661.56,1126.77,-7563.78,3052.28
1846.0019,658.8,1130.77,-7553.96,3060.39
1846.0059,665.38,1132.39,-7562.35,3056.43
1846.0099,662.8,1123.38,-7582.76,3040.08
1846.0139,670.58,1130.72,-7565.21,3050.47
1846.0179,674.1,1135.73,-7550.34,3061.72
1846.0219,655.08,1122.76,-7556.63,3055.14
1846.0259,653.98,1117.61,-7570.6,3046.32
1846.0299,663.14,1120.38,-7578.9,3040.46
1846.0339,661.8,1115.23,-7581.71,3033.92
1846.0379,663.19,1123.62,-7556.77,3051.09
1846.0419,655.6,1122.95,-7550.29,3056.43
1846.0459,650.31,1115.75,-7572.56,3044.56
1846.0499,661.47,1119.18,-7579.18,3041.36
1846.0539,666.67,1122.67,-7570.12,3043.65
1846.0579,669.29,1126.91,-7550.34,3055.95
1846.0619,658.56,1123.14,-7550.86,3057.1
1846.0659,655.75,1115.99,-7570.7,3044.8
1846.0699,660.66,1114.65,-7581.57,3035.88
1846.0739,666.9,1120.57,-7568.65,3042.65
1846.0779,661.71,1119.57,-7557.58,3049.09
1846.0816,653.41,1116.8,-7556.68,3049.56
1846.0856,646.73,1108.5,-7579.52,3034.26
1846.0896,651.88,1106.21,-7599.12,3021.86
1846.0936,659.99,1113.13,-7587.67,3029.06
1846.0976,665.14,1123.95,-7556.06,3051.52
1846.1016,656.41,1124.67,-7545.09,3057.48
1846.1056,658.46,1122.52,-7566.55,3049.42
1846.1096,653.55,1110.98,-7592.63,3028.82
1846.1136,654.65,1112.37,-7585.57,3030.83
1846.1176,658.94,1117.99,-7560.97,3044.7
1846.1216,658.23,1123.19,-7545.95,3054.86
1846.1256,654.27,1115.8,-7569.12,3040.12
1846.1296,656.8,1114.08,-7582.38,3031.68
1846.1336,663.33,1118.47,-7574.13,3036.17
1846.1376,661.9,1120.76,-7562.21,3044.94
1846.1416,654.36,1119.8,-7552.58,3049.33
1846.1456,657.13,1117.71,-7570.32,3038.6
1846.1496,659.04,1114.94,-7587.72,3029.3
1846.1536,665.09,1117.18,-7577.42,3033.35
1846.1576,667.05,1122.47,-7555.2,3047.51
1846.1616,656.99,1120.95,-7551.48,3049.99
1846.1656,657.61,1120.28,-7567.79,3041.12
1846.1696,655.27,1110.46,-7592.35,3023.62
1846.1736,664.23,1116.23,-7579.04,3030.35
1846.1776,666.81,1123.86,-7560.59,3043.56
1846.1816,661.8,1123.48,-7552.48,3046.08
1846.1856,668.0,1124.76,-7558.68,3044.51
1846.1896,666.28,1118.09,-7581.9,3030.73
1846.1936,667.29,1117.75,-7577.52,3033.26
1846.1976,669.91,1121.52,-7553.44,3046.18
1846.2016,666.28,1122.0,-7541.13,3052.19
1846.2056,659.51,1113.03,-7563.69,3036.79
1846.2096,666.33,1114.23,-7583.0,3028.54
1846.2133,672.63,1121.85,-7573.94,3035.02
1846.2173,672.15,1125.86,-7551.38,3046.13
1846.2213,664.38,1122.86,-7542.18,3050.71
1846.2253,663.57,1119.47,-7561.88,3039.31
1846.2293,675.73,1127.86,-7564.88,3041.55
1846.2333,676.11,1124.57,-7564.35,3038.5
1846.2373,672.29,1125.43,-7549.0,3044.51
1846.2413,668.57,1128.44,-7540.18,3050.8
1846.2453,659.85,1117.32,-7563.54,3034.16
1846.2493,659.13,1110.32,-7579.52,3021.0
1846.2533,667.67,1114.23,-7570.6,3025.1
1846.2573,668.57,1120.76,-7547.52,3042.41
1846.2613,658.46,1117.9,-7546.76,3042.22
1846.2653,664.33,1120.14,-7556.63,3038.74
1846.2693,662.47,1112.46,-7577.04,3024.72
1846.2733,669.38,1116.99,-7567.22,3028.54
1846.2773,674.44,1124.1,-7541.99,3044.32
1846.2813,669.77,1124.33,-7535.27,3049.8
1846.2853,666.09,1118.85,-7553.15,3041.46
1846.2893,671.91,1120.62,-7564.26,3034.74
1846.2933,676.44,1121.66,-7553.53,3033.78
1846.2973,669.24,1120.19,-7541.94,3037.93
1846.3013,666.62,1124.1,-7540.08,3044.41
1846.3053,666.05,1122.57,-7549.95,3041.03
1846.3093,668.57,1118.33,-7564.74,3027.06
1846.3133,678.35,1122.86,-7556.39,3031.54
1846.3173,679.06,1126.48,-7539.61,3042.7
1846.3213,667.38,1120.85,-7533.03,3043.18
1846.3253,665.24,1115.89,-7547.24,3033.5
1846.3293,668.57,1115.75,-7557.44,3028.2
1846.3333,679.3,1124.05,-7551.19,3035.69
1846.3373,677.78,1123.62,-7542.32,3040.12
1846.3413,673.1,1125.43,-7527.02,3050.28
1846.3451,671.1,1121.95,-7536.32,3043.56
1846.3491,677.82,1124.19,-7544.57,3037.17
1846.3531,683.59,1125.91,-7536.89,3039.93
1846.3571,685.31,1130.1,-7515.29,3051.14
1846.3611,683.64,1133.06,-7505.66,3058.82
1846.3651,690.6,1136.92,-7505.51,3063.01
1846.3691,696.9,1135.44,-7511.0,3057.34
1846.3731,702.67,1138.12,-7512.24,3053.47
1846.3771,706.86,1145.17,-7484.15,3069.35
1846.3811,704.67,1145.79,-7469.23,3078.94
1846.3851,710.11,1149.37,-7475.76,3077.17
1846.3891,713.11,1148.18,-7486.87,3067.92
1846.3931,711.25,1144.17,-7495.59,3059.77
1846.3971,711.11,1148.22,-7475.81,3072.31
1846.4011,714.02,1155.47,-7463.74,3083.47
1846.4051,707.77,1148.51,-7482.48,3071.83
1846.4091,708.72,1145.65,-7498.17,3063.11
1846.4131,706.24,1139.93,-7504.85,3056.24
1846.4171,707.82,1146.22,-7477.05,3070.88
1846.4211,700.04,1146.6,-7477.05,3073.93
1846.4251,704.81,1148.13,-7491.4,3071.69
1846.4291,706.86,1146.75,-7507.18,3063.82
1846.4331,700.76,1138.83,-7518.05,3050.47
1846.4371,700.14,1140.26,-7503.22,3055.24
1846.4411,701.09,1146.7,-7483.1,3068.88
1846.4451,689.79,1136.35,-7501.94,3054.67
1846.4491,693.04,1136.11,-7513.48,3049.61
1846.4531,697.8,1136.11,-7514.95,3047.85
1846.4571,701.38,1143.03,-7491.78,3064.44
1846.4611,687.27,1135.54,-7492.5,3063.15
1846.4651,689.36,1136.97,-7504.03,3061.63
1846.4691,699.85,1141.88,-7509.76,3060.25
1846.4731,702.57,1140.07,-7514.05,3054.67
1846.4768,703.86,1146.17,-7491.88,3067.64
1846.4808,687.41,1137.5,-7486.96,3065.2
1846.4848,696.71,1146.79,-7483.91,3070.35
1846.4888,706.48,1150.42,-7495.45,3064.11
1846.4928,701.33,1140.21,-7513.0,3050.9
1846.4968,700.38,1140.5,-7499.12,3057.38
1846.5008,700.19,1143.88,-7480.67,3068.88
1846.5048,699.23,1144.17,-7487.15,3068.02
1846.5088,694.61,1133.06,-7509.28,3050.85
