TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1850.6577,-936.167,126.758,-404.979,-1102.5,-5153.75,-1233.75,579.12,-285.76,218.88
1850.7077,-875.106,119.072,-386.435,-2196.25,-5582.5,-455.0,585.2,-290.32,229.52
1850.7577,-874.923,131.394,-367.769,945.0,2458.75,-883.75,574.56,-300.96,226.48
1850.8077,-951.234,142.557,-388.021,630.0,6711.25,-2502.5,585.2,-279.68,232.56
1850.8577,-931.165,138.714,-388.631,-1216.25,3517.5,-2843.75,577.6,-302.48,229.52
1850.9077,-936.655,147.62,-391.315,-5285.0,2800.0,-2003.75,580.64,-296.4,240.16
1850.9577,-957.09,113.399,-389.851,-2100.0,-4480.0,13107.5,573.04,-299.44,229.52
1851.0077,-988.566,161.833,-398.086,-4007.5,-12853.75,27518.75,557.84,-307.04,235.6
1851.0577,-902.8,216.306,-395.585,-25996.25,-33162.5,51957.5,557.84,-325.28,220.4
1851.1077,-768.417,249.063,-333.914,-32497.5,-16135.0,40836.25,554.8,-337.44,205.2
1851.1577,-663.802,231.434,-268.217,-19740.0,45491.25,420.0,551.76,-366.32,196.08
1851.2077,-1041.575,308.172,-409.737,7253.75,63743.75,-28367.5,539.6,-346.56,202.16
1851.2577,-1129.171,266.509,-514.962,5775.0,15618.75,-28726.25,547.2,-345.04,228.0
1851.3077,-894.443,180.194,-486.048,8977.5,-28323.75,-7210.0,554.8,-334.4,215.84
1851.3577,-830.576,225.09,-394.426,8960.0,-36155.0,-1890.0,554.8,-337.44,212.8
1851.4077,-822.524,245.83,-337.513,10193.75,35.0,-4777.5,565.44,-332.88,211.28
1851.4577,-912.194,235.643,-356.667,7796.25,6606.25,-8181.25,563.92,-346.56,220.4
1851.5077,-955.931,223.565,-385.215,4716.25,8496.25,-3526.25,560.88,-329.84,215.84
1851.5577,-927.444,216.489,-391.254,3290.0,5958.75,35.0,551.76,-332.88,223.44
1851.6077,-870.104,218.319,-401.258,3823.75,5495.0,-822.5,550.24,-332.88,226.48
1851.6577,-886.696,227.652,-417.789,6273.75,1837.5,-5722.5,568.48,-323.76,221.92
1851.7077,-895.358,234.545,-416.874,1102.5,-577.5,-5276.25,553.28,-326.8,232.56
1851.7577,-899.689,213.5,-404.064,-1872.5,-3325.0,-1688.75,562.4,-311.6,224.96
1851.8077,-899.75,220.393,-392.535,-787.5,437.5,-1417.5,547.2,-331.36,226.48
1851.8577,-887.001,210.816,-390.339,1531.25,8085.0,-3001.25,553.28,-332.88,214.32
1851.9077,-884.073,201.849,-414.739,2441.25,9887.5,-3150.0,547.2,-326.8,229.52
1851.9577,-894.016,207.034,-442.616,3578.75,6615.0,-1443.75,556.32,-322.24,226.48
1852.0077,-860.588,201.117,-442.006,6877.5,-2642.5,-148.75,548.72,-342.0,240.16
1852.0577,-896.578,234.24,-434.869,5862.5,-1723.75,-2152.5,547.2,-331.36,240.16
1852.1077,-880.535,211.548,-424.865,-3053.75,-7367.5,-3710.0,539.6,-332.88,229.52
1852.1577,-868.396,194.956,-416.447,1557.5,-3456.25,-2240.0,551.76,-334.4,231.04
1852.2077,-882.792,217.404,-424.011,3605.0,3438.75,-2476.25,551.76,-328.32,232.56
