TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1958.2577,-972.035,94.489,-262.605,-568.75,-11410.0,1951.25,588.24,-299.44,211.28
1958.3077,-977.159,97.112,-229.97,3561.25,-14271.25,2397.5,579.12,-284.24,211.28
1958.3577,-976.854,154.208,-217.099,1286.25,-12215.0,4506.25,583.68,-287.28,208.24
1958.4077,-977.22,179.706,-225.334,-6273.75,-10885.0,-1916.25,577.6,-288.8,203.68
1958.4577,-944.28,141.886,-236.558,-5591.25,-1557.5,-7315.0,589.76,-287.28,212.8
1958.5077,-944.219,93.025,-262.361,6055.0,10115.0,-9196.25,589.76,-278.16,200.64
1958.5577,-956.297,86.559,-291.153,12915.0,12976.25,-6396.25,594.32,-284.24,208.24
1958.6077,-975.878,114.985,-304.512,12031.25,7113.75,-1592.5,585.2,-281.2,218.88
1958.6577,-962.031,144.265,-313.662,6177.5,7315.0,2143.75,598.88,-284.24,228.0
1958.7077,-956.602,149.145,-291.641,-3220.0,-1785.0,516.25,588.24,-285.76,209.76
1958.7577,-943.731,142.374,-285.053,-6807.5,-297.5,-3666.25,576.08,-290.32,231.04
1958.8077,-930.006,142.13,-299.571,-5311.25,5556.25,-4305.0,594.32,-279.68,211.28
1958.8577,-953.735,165.737,-303.963,-7437.5,6326.25,-8785.0,589.76,-270.56,218.88
1958.9077,-981.307,148.23,-297.253,-11602.5,1715.0,-10228.75,592.8,-291.84,211.28
1958.9578,-985.76,66.063,-260.409,-1128.75,-9038.75,-8198.75,589.76,-287.28,214.32
1959.0077,-959.957,73.383,-265.289,10185.0,-9275.0,-2196.25,585.2,-285.76,223.44
1959.0577,-948.062,144.265,-284.687,10123.75,-1321.25,253.75,588.24,-278.16,215.84
