TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2065.6077,-971.181,78.69,-213.927,-1916.25,-2957.5,-3473.75,595.84,-284.24,200.64
2065.6577,-986.98,80.337,-217.465,3316.25,-2528.75,-1181.25,614.08,-272.08,205.2
2065.7077,-978.501,120.109,-218.136,6562.5,-6335.0,1242.5,615.6,-279.68,203.68
2065.7577,-982.466,135.115,-217.282,3403.75,-7437.5,341.25,611.04,-279.68,200.64
2065.8077,-987.102,110.593,-205.387,3158.75,-9187.5,-1697.5,601.92,-276.64,186.96
2065.8577,-986.004,112.362,-191.418,2835.0,-9476.25,-1128.75,606.48,-279.68,191.52
2065.9077,-995.276,120.902,-180.926,1058.75,-8347.5,402.5,598.88,-278.16,186.96
2065.9577,-975.39,123.891,-180.804,-1172.5,-2712.5,1461.25,621.68,-281.2,177.84
2066.0077,-974.048,129.137,-184.22,-691.25,1540.0,-1181.25,608.0,-278.16,188.48
2066.0577,-979.904,117.242,-191.479,288.75,3797.5,-5031.25,603.44,-264.48,190.0
2066.1077,-992.165,110.105,-201.056,2143.75,3876.25,-4725.0,611.04,-290.32,185.44
2066.1577,-983.259,101.87,-206.607,5110.0,2887.5,-3325.0,618.64,-285.76,183.92
2066.2077,-989.237,132.919,-214.415,5171.25,3290.0,-2275.0,609.52,-279.68,182.4
2066.2577,-959.652,92.293,-213.622,5215.0,7078.75,-5031.25,609.52,-285.76,208.24
2066.3077,-1006.073,73.505,-226.676,8102.5,5792.5,-3141.25,614.08,-284.24,208.24
2066.3577,-1004.792,82.899,-231.251,10010.0,1960.0,-647.5,609.52,-275.12,200.64
2066.4077,-993.812,105.774,-228.445,6790.0,-376.25,5556.25,600.4,-275.12,203.68
