TimeStamp,ch1,ch2,ch3,ch4
1789.907,679.3,2296.16,-6883.53,3389.74
1789.911,679.21,2303.74,-6853.39,3405.91
1789.915,668.81,2298.64,-6851.72,3406.19
1789.919,676.92,2300.79,-6874.51,3400.33
1789.923,687.89,2303.98,-6892.16,3394.41
1789.927,684.45,2300.55,-6881.86,3393.08
1789.931,675.68,2300.41,-6853.68,3403.71
1789.935,668.0,2298.5,-6847.19,3408.86
1789.939,676.01,2299.55,-6869.94,3402.57
1789.943,684.21,2301.84,-6890.15,3393.51
1789.947,687.55,2307.65,-6877.61,3398.13
1789.951,682.78,2307.94,-6852.1,3408.48
1789.955,676.06,2303.7,-6850.34,3411.06
1789.959,681.59,2303.31,-6876.9,3401.66
1789.963,693.04,2308.51,-6890.54,3397.85
1789.9667,692.75,2311.9,-6873.18,3404.76
1789.9707,686.07,2312.57,-6848.53,3414.54
1789.9747,682.21,2313.85,-6838.99,3421.64
1789.9787,681.21,2306.51,-6866.07,3408.96
1789.9827,690.84,2309.18,-6885.24,3400.95
1789.9867,695.51,2315.28,-6869.17,3408.0
1789.9907,691.41,2317.71,-6840.18,3422.31
1789.9947,677.06,2309.7,-6840.42,3420.26
1789.9987,674.39,2301.5,-6874.13,3402.33
1790.0027,684.31,2301.17,-6897.88,3391.31
1790.0067,693.94,2311.13,-6878.09,3402.0
1790.0107,692.99,2315.52,-6846.29,3417.54
1790.0147,671.05,2300.64,-6849.77,3409.58
1790.0187,670.1,2296.59,-6876.04,3399.85
1790.0227,681.59,2299.88,-6895.16,3393.17
1790.0267,684.36,2303.79,-6882.38,3396.94
1790.0307,681.5,2304.65,-6854.53,3407.81
1790.0347,675.63,2304.41,-6846.24,3413.01
1790.0387,680.64,2305.17,-6866.31,3406.86
1790.0427,689.08,2305.22,-6886.91,3398.23
1790.0467,699.19,2314.04,-6863.07,3410.67
1790.0507,689.79,2310.23,-6839.32,3417.54
1790.0547,670.86,2296.83,-6846.62,3408.62
1790.0587,673.34,2294.21,-6875.75,3398.13
1790.0627,683.98,2296.11,-6898.12,3388.83
1790.0667,689.17,2299.07,-6883.19,3394.17
1790.0707,677.49,2297.21,-6858.64,3403.66
