TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1994.5577,-930.311,106.811,-377.407,1356.25,-673.75,-2222.5,559.36,-269.04,232.56
1994.6077,-925.614,105.347,-381.006,1470.0,-682.5,-1828.75,559.36,-266.0,244.72
1994.6577,-925.98,111.874,-376.858,997.5,-805.0,-1828.75,551.76,-276.64,237.12
1994.7077,-924.211,107.97,-380.701,1015.0,-341.25,-2450.0,545.68,-269.04,249.28
1994.7577,-933.605,105.835,-377.895,1496.25,-1050.0,-2712.5,574.56,-276.64,241.68
1994.8077,-923.845,103.578,-375.15,1636.25,-1198.75,-1636.25,566.96,-270.56,240.16
1994.8577,-925.858,112.911,-378.871,1347.5,8.75,-1811.25,554.8,-272.08,250.8
1994.9077,-926.346,107.177,-380.945,1067.5,-131.25,-2668.75,550.24,-281.2,235.6
1994.9577,-921.771,103.822,-382.592,1627.5,-665.0,-2065.0,559.36,-276.64,258.4
1995.0077,-928.237,110.898,-385.398,2248.75,-840.0,-2126.25,556.32,-269.04,244.72
1995.0577,-925.98,108.519,-383.324,1435.0,-1163.75,-2248.75,547.2,-285.76,237.12
1995.1077,-927.383,104.981,-379.42,1426.25,-1181.25,-2248.75,547.2,-276.64,253.84
1995.1577,-927.627,104.798,-383.324,1470.0,-1268.75,-2257.5,553.28,-270.56,259.92
1995.2077,-927.078,105.164,-376.858,1426.25,-1785.0,-1986.25,559.36,-261.44,252.32
1995.2577,-926.773,104.432,-379.054,1330.0,-1268.75,-1977.5,545.68,-269.04,241.68
1995.3077,-926.529,106.75,-379.664,1102.5,-1120.0,-1881.25,553.28,-284.24,250.8
1995.3577,-930.006,107.116,-379.664,1172.5,-1505.0,-2108.75,574.56,-275.12,234.08
1995.4077,-927.261,105.774,-377.102,1216.25,-1741.25,-1951.25,541.12,-275.12,246.24
1995.4577,-929.091,110.532,-377.59,1093.75,-1487.5,-1741.25,554.8,-279.68,241.68
1995.5077,-924.211,108.763,-378.383,927.5,-1452.5,-2038.75,551.76,-273.6,253.84
1995.5577,-938.058,108.702,-372.893,1373.75,-2100.0,-2642.5,554.8,-273.6,253.84
1995.6077,-931.409,104.92,-371.124,1575.0,-2108.75,-1863.75,545.68,-269.04,246.24
1995.6577,-924.943,111.508,-371.49,1330.0,-568.75,-1417.5,560.88,-278.16,244.72
1995.7077,-931.836,109.007,-374.296,708.75,-490.0,-2616.25,556.32,-276.64,246.24
1995.7577,-926.346,106.079,-374.235,1198.75,-752.5,-2187.5,560.88,-278.16,246.24
1995.8077,-928.237,109.434,-375.76,2476.25,-516.25,-1960.0,548.72,-272.08,241.68
1995.8577,-929.457,109.617,-376.797,1802.5,-665.0,-1916.25,574.56,-273.6,247.76
1995.9077,-929.03,110.227,-374.967,1146.25,-831.25,-2213.75,550.24,-276.64,246.24
1995.9577,-928.237,108.153,-376.492,1417.5,-603.75,-2450.0,550.24,-279.68,247.76
1996.0077,-929.457,107.177,-376.675,1645.0,-1023.75,-2082.5,547.2,-269.04,255.36
1996.0577,-929.396,112.179,-375.15,1347.5,-726.25,-1548.75,556.32,-281.2,244.72
1996.1077,-925.553,109.251,-375.272,1006.25,-393.75,-2178.75,557.84,-269.04,240.16
1996.1577,-929.518,104.92,-376.248,1662.5,236.25,-2493.75,551.76,-276.64,246.24
1996.2077,-927.932,106.567,-376.004,2406.25,420.0,-2117.5,562.4,-276.64,232.56
1996.2577,-930.372,110.166,-379.664,2126.25,-157.5,-1846.25,573.04,-281.2,234.08
1996.3077,-926.834,113.277,-379.603,1330.0,-673.75,-1960.0,562.4,-279.68,252.32
1996.3577,-924.76,107.848,-379.786,551.25,-122.5,-2948.75,548.72,-275.12,231.04
1996.4077,-933.849,105.225,-377.041,1452.5,-752.5,-3027.5,566.96,-279.68,237.12
1996.4577,-922.198,103.944,-376.98,2310.0,-988.75,-1303.75,563.92,-262.96,241.68
1996.5077,-926.041,113.826,-377.895,945.0,306.25,-2240.0,570.0,-273.6,240.16
1996.5577,-930.86,110.776,-382.348,446.25,78.75,-2677.5,550.24,-266.0,258.4
1996.6077,-922.442,103.7,-382.47,1513.75,157.5,-2012.5,565.44,-278.16,238.64
1996.6577,-926.346,107.177,-385.093,2196.25,-78.75,-2126.25,545.68,-270.56,247.76
1996.7077,-922.93,109.129,-386.313,1163.75,-385.0,-2415.0,551.76,-281.2,244.72
1996.7577,-925.004,106.445,-383.873,1137.5,-770.0,-2318.75,557.84,-276.64,237.12
1996.8077,-926.834,107.482,-385.154,1417.5,-875.0,-2205.0,565.44,-266.0,241.68
1996.8577,-924.821,106.872,-382.165,1338.75,-1225.0,-1916.25,550.24,-273.6,232.56
1996.9077,-926.346,107.604,-382.531,1452.5,-1076.25,-1680.0,551.76,-275.12,235.6
1996.9577,-923.418,110.044,-380.945,945.0,-1251.25,-1960.0,551.76,-269.04,234.08
1997.0077,-925.797,107.116,-381.86,1190.0,-1233.75,-2257.5,574.56,-281.2,235.6
1997.0577,-926.712,104.676,-379.359,1898.75,-1303.75,-1986.25,554.8,-267.52,246.24
1997.1077,-925.98,108.031,-380.701,1951.25,-1085.0,-1706.25,554.8,-291.84,262.96
1997.1577,-924.333,108.336,-379.115,1190.0,-1172.5,-2012.5,566.96,-288.8,243.2
1997.2077,-930.372,108.519,-379.237,1120.0,-1102.5,-2668.75,541.12,-278.16,244.72
1997.2577,-926.285,106.14,-377.407,1566.25,-1793.75,-1837.5,557.84,-272.08,247.76
1997.3077,-925.187,112.179,-376.614,1697.5,-953.75,-1330.0,570.0,-272.08,237.12
1997.3577,-929.396,116.205,-380.64,840.0,-831.25,-2038.75,559.36,-261.44,237.12
1997.4077,-927.688,106.262,-379.42,980.0,-787.5,-2310.0,562.4,-279.68,243.2
1997.4577,-925.187,105.957,-383.507,2038.75,-918.75,-1898.75,560.88,-285.76,232.56
1997.5077,-925.126,110.288,-380.762,1750.0,-980.0,-1758.75,568.48,-270.56,238.64
1997.5577,-931.836,111.63,-379.908,1233.75,-1032.5,-1881.25,551.76,-275.12,220.4
1997.6077,-923.784,110.105,-378.566,1347.5,-980.0,-2257.5,532.0,-281.2,252.32
1997.6577,-928.725,109.8,-378.017,1338.75,-1382.5,-2135.0,559.36,-270.56,234.08
1997.7077,-927.81,107.421,-374.418,1557.5,-962.5,-1916.25,556.32,-278.16,232.56
1997.7577,-927.2,111.203,-378.139,1181.25,-376.25,-2056.25,570.0,-276.64,241.68
1997.8077,-926.834,113.399,-378.2,1006.25,-306.25,-2336.25,576.08,-288.8,247.76
1997.8577,-930.067,106.994,-379.664,1732.5,-647.5,-2091.25,573.04,-279.68,241.68
1997.9077,-930.128,110.349,-380.64,1907.5,-1032.5,-2091.25,553.28,-272.08,229.52
1997.9577,-929.152,112.545,-379.664,1750.0,-700.0,-2030.0,547.2,-279.68,244.72
1998.0077,-921.71,109.129,-379.847,1645.0,-472.5,-2283.75,571.52,-256.88,256.88
1998.0577,-934.886,107.543,-380.579,2135.0,-262.5,-3167.5,560.88,-273.6,241.68
1998.1077,-925.614,106.75,-377.651,2073.75,-1610.0,-1820.0,554.8,-273.6,235.6
1998.1577,-922.137,113.826,-377.834,1426.25,-472.5,-1618.75,545.68,-290.32,237.12
1998.2077,-929.64,112.118,-381.25,315.0,-236.25,-2983.75,559.36,-270.56,229.52
1998.2577,-924.577,102.114,-379.115,1172.5,-463.75,-2747.5,568.48,-266.0,238.64
1998.3077,-928.237,103.273,-381.86,2668.75,717.5,-1933.75,560.88,-267.52,241.68
1998.3577,-927.688,109.8,-385.398,1951.25,148.75,-2362.5,565.44,-273.6,250.8
