TimeStamp,ch1,ch2,ch3,ch4
5866.1124,-6880.81,-13063.48,-9768.3,-3963.66
5866.1164,-6878.71,-13062.1,-9765.01,-3962.37
5866.1204,-6874.66,-13064.0,-9762.15,-3963.57
5866.1244,-6871.61,-13061.14,-9758.71,-3960.85
5866.1285,-6872.23,-13056.18,-9755.33,-3955.22
5866.1325,-6873.94,-13052.75,-9756.04,-3954.94
5866.1365,-6870.65,-13051.56,-9752.99,-3952.6
5866.1405,-6863.83,-13050.89,-9745.22,-3950.31
5866.1445,-6863.31,-13050.03,-9743.36,-3948.07
5866.1485,-6862.36,-13047.36,-9746.5,-3946.07
5866.1525,-6861.93,-13043.98,-9748.94,-3944.11
5866.1565,-6858.16,-13038.45,-9742.93,-3939.01
5866.1605,-6854.3,-13038.59,-9738.35,-3938.06
5866.1645,-6853.92,-13037.87,-9738.26,-3937.2
5866.1685,-6861.02,-13041.64,-9748.32,-3942.97
5866.1725,-6870.08,-13046.79,-9757.81,-3949.31
5866.1765,-6874.61,-13053.08,-9764.96,-3958.13
5866.1805,-6874.13,-13059.24,-9768.2,-3963.8
5866.1845,-6872.27,-13060.0,-9767.25,-3962.28
5866.1885,-6878.57,-13062.43,-9772.64,-3965.09
5866.1925,-6891.44,-13068.77,-9780.74,-3972.39
5866.1965,-6893.92,-13070.73,-9781.12,-3974.3
5866.2005,-6887.58,-13072.83,-9779.41,-3975.53
5866.2045,-6885.0,-13075.83,-9781.79,-3978.44
5866.2085,-6888.68,-13076.02,-9786.46,-3979.02
5866.2125,-6893.92,-13076.02,-9791.66,-3979.97
5866.2165,-6885.58,-13072.11,-9789.9,-3978.4
5866.2205,-6879.66,-13072.25,-9787.89,-3979.49
5866.2245,-6873.7,-13069.44,-9781.6,-3975.3
5866.2285,-6873.42,-13065.34,-9774.97,-3967.81
5866.2325,-6880.47,-13067.68,-9774.83,-3966.19
5866.2365,-6886.05,-13073.02,-9780.65,-3971.2
5866.2405,-6884.86,-13074.26,-9774.11,-3971.05
5866.2445,-6884.29,-13075.16,-9773.88,-3972.2
5866.2485,-6888.77,-13076.35,-9781.17,-3975.44
5866.2525,-6893.4,-13076.16,-9786.99,-3977.06
5866.2565,-6894.92,-13080.41,-9791.76,-3981.45
5866.2605,-6896.31,-13084.75,-9790.28,-3984.88
5866.2645,-6899.88,-13087.08,-9790.71,-3986.45
5866.2685,-6902.65,-13084.84,-9790.14,-3983.12
5866.2725,-6902.41,-13079.88,-9789.66,-3980.16
